timestamp,source_name,machine_id,service_id,cpu_usage,memory_usage,disk_io,network_in,network_out,request_rate,throughput,response_time,error_rate,congestion_label,is_synthetic,is_noisy,time_index,label_reason,label_rule_version,load_profile
2026-05-17 13:23:19+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,98.04374560168894,102.7265625,3386.910626319493,77207.69977924945,94513.14790286976,98.43923764236682,171720.84768211923,51.56425248987128,0.4479937670432412,1,0,0,49,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:24+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,99.00088198236035,103.13671875,3675.155587797335,74449.24639116898,90717.00750070762,91.18972294123286,165166.2538918766,58.0438276537008,0.5046257359125316,1,0,0,50,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:29+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,94.85291194181544,101.73046875,3580.7481418467987,71921.02258432838,86415.32328295242,83.44518157763545,158336.3458672808,66.00508716911779,0.5514705882352942,1,0,0,51,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:34+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,99.89624269805694,102.46875,4337.221820235427,67235.65513032865,81089.4952488885,75.64136978946965,148325.15037921717,75.98880626692014,0.6337135614702154,1,0,0,52,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:39+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,99.09506642432876,102.62890625,3300.192995933969,61132.82086038382,73663.26603410146,65.62773594817018,134796.08689448528,91.36743775400215,0.880469583778015,1,0,0,53,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:44+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,103.01152100191986,103.1171875,4409.59575117076,55526.245429166825,65752.7228404042,58.0088247653733,121278.96826957102,105.75435289586486,1.056444310292786,1,0,0,54,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:49+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,106.20625608663472,103.1171875,3749.6007167621046,53164.38541024059,62815.00616903146,50.60232525563804,115979.39157927204,125.8378936346022,1.1418685121107266,1,0,0,55,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:54+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,106.15184184675836,102.90234375,3636.6933655735215,52686.39963534841,61907.33671395741,50.37646646821922,114593.73634930582,126.7560174104972,1.1470281543274246,1,0,0,56,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:23:59+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,106.45431637799584,103.16015625,3763.381162763421,52964.05403342746,62219.6252766542,50.39221179436896,115183.67931008169,126.90931131619192,1.0771369006254343,1,0,0,57,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:04+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,106.24172100605496,104.3046875,3736.065828287533,52405.39755677308,61644.783458850405,50.58570152860219,114050.18101562349,127.38325980200764,0.9345794392523366,1,0,0,58,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:09+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.82265782242682,103.7890625,3369.3053537987644,56292.01947502116,65721.45780412079,51.032039703277626,122013.47727914195,128.57818345601405,1.0652920962199313,1,0,0,59,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:14+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.9811852807338,104.65234375,3448.923286395069,50658.04141413168,59449.6228639834,51.31172839506173,110107.66427811507,129.0635880403282,1.161995898838004,1,0,0,60,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:19+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.88445124070336,104.1171875,4270.521999026899,56298.38427642163,65737.95201790586,51.27755467092226,122036.33629432748,128.93712198768807,1.3679890560875512,1,0,0,61,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:24+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.67322029842585,105.51171875,4200.523014340165,51108.70843857039,60106.70172646437,51.27755467092226,111215.41016503476,130.67834071272213,1.4363885088919286,1,0,0,62,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:29+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.18219488621388,105.11328125,3383.041911958528,55450.42195935912,64119.79102965073,48.57689002683128,119570.21298900986,133.97249470180486,1.444043321299639,1,0,0,63,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:34+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.22248557478916,106.15625,4363.249001331558,53286.3240387643,61972.76353077004,48.20608143653772,115259.08756953434,146.9036332473625,1.5278283012004366,1,0,0,64,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:39+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.0961576389378,105.69140625,4327.674860886103,54314.00174367916,62997.19267654752,48.65633223842179,117311.19442022667,169.44963662771414,1.6186340307935254,1,0,0,65,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:44+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,99.10188390321184,106.80859375,3188.8978331616217,53534.74777346033,61935.163852687314,47.06289139037228,115469.91162614764,179.28483649469396,1.8367346938775508,1,0,0,66,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:24:49+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.04556428434566,106.35546875,3995.4710933825695,53519.622897546695,61667.10709566832,44.77525931617364,115186.729993215,196.12495533805208,2.016302016302016,1,0,0,67,"cpu_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:24:54+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,104.9577397344372,107.77734375,4023.363912227465,52243.7630662021,59948.91986062718,42.35660225133505,112192.6829268293,213.9080162131521,2.17687074829932,1,0,0,68,"cpu_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:24:59+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,104.87242594714728,107.421875,3982.637080251416,51011.42348878581,58392.636645854414,40.26201041126414,109404.06013464024,232.8181796388364,2.242366412213741,1,0,0,69,"cpu_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:04+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,104.95181976345708,106.85546875,3743.0715428009066,50187.36383442265,57148.58041982225,36.7088164208904,107335.9442542449,260.78760665362586,2.2900763358778624,1,0,0,70,"cpu_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:09+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.1393899773996,106.7578125,3978.258839350753,52013.71091997737,58295.71119302556,34.834235275574,110309.42211300292,285.67130864404254,2.413273001508296,1,0,0,71,"cpu_high,error_rate_high",testbed_rule_v1,mixed
